area_id,build_id,build_name,floor,room_id,room_name
0001,000006,东3舍（原东院一公寓3）,4,00000627,东3舍-413
0001,000006,东3舍（原东院一公寓3）,4,00000628,东3舍-414
0001,000006,东3舍（原东院一公寓3）,4,00000629,东3舍-415
0001,000006,东3舍（原东院一公寓3）,4,00000630,东3舍-416
0001,000006,东3舍（原东院一公寓3）,4,00000631,东3舍-417
0001,000006,东3舍（原东院一公寓3）,5,00000632,东3舍-501
0001,000006,东3舍（原东院一公寓3）,5,00000633,东3舍-502
0001,000006,东3舍（原东院一公寓3）,5,00000634,东3舍-503
0001,000006,东3舍（原东院一公寓3）,5,00000635,东3舍-504
0001,000006,东3舍（原东院一公寓3）,5,00000636,东3舍-505
0001,000006,东3舍（原东院一公寓3）,5,00000637,东3舍-506
0001,000006,东3舍（原东院一公寓3）,5,00000638,东3舍-507
0001,000006,东3舍（原东院一公寓3）,5,00000639,东3舍-508
0001,000006,东3舍（原东院一公寓3）,5,00000640,东3舍-509
0001,000006,东3舍（原东院一公寓3）,5,00000641,东3舍-510
0001,000006,东3舍（原东院一公寓3）,5,00000642,东3舍-511
0001,000006,东3舍（原东院一公寓3）,5,00000643,东3舍-512
0001,000006,东3舍（原东院一公寓3）,5,00000644,东3舍-513
0001,000006,东3舍（原东院一公寓3）,5,00000645,东3舍-514
0001,000006,东3舍（原东院一公寓3）,5,00000646,东3舍-515
0001,000006,东3舍（原东院一公寓3）,5,00000647,东3舍-516
0001,000006,东3舍（原东院一公寓3）,5,00000648,东3舍-517
0001,000007,东4舍（原东院二公寓1）,1,00000649,东4舍-101
0001,000007,东4舍（原东院二公寓1）,1,00000650,东4舍-102
0001,000007,东4舍（原东院二公寓1）,1,00000651,东4舍-103
0001,000007,东4舍（原东院二公寓1）,1,00000652,东4舍-104
0001,000007,东4舍（原东院二公寓1）,1,00000653,东4舍-105
0001,000007,东4舍（原东院二公寓1）,1,00000654,东4舍-106
0001,000007,东4舍（原东院二公寓1）,1,00000655,东4舍-107
0001,000007,东4舍（原东院二公寓1）,1,00000656,东4舍-108
